0.020752 0.997925
0.352783 0.966675
0.997925 0.435425
0.966675 0.403076
0.435425 0.853027
0.403076 0.503174
0.853027 0.554932
0.503174 0.434937
0.554932 0.394775
0.434937 0.711914
0.394775 0.104004
0.711914 0.768188
0.104004 0.060791
0.768188 0.033569
0.060791 0.570679
0.033569 0.702637
0.570679 0.946167
0.702637 0.086792
0.946167 0.475586
0.086792 0.085938
0.475586 0.461060
0.085938 0.838867
0.461060 0.262451
0.838867 0.462158
0.262451 0.857544
0.462158 0.579956
0.857544 0.860352
0.579956 0.627686
0.860352 0.671875
0.627686 0.423218
0.671875 0.195557
0.423218 0.324829
0.195557 0.522705
0.324829 0.886963
0.522705 0.080200
0.886963 0.363525
0.080200 0.180664
0.363525 0.071655
0.180664 0.218262
0.071655 0.710815
0.218262 0.085327
0.710815 0.450684
0.085327 0.662476
0.450684 0.263428
0.662476 0.478760
0.263428 0.139893
0.478760 0.378418
0.139893 0.433838
0.378418 0.376099
0.433838 0.394409
0.376099 0.705688
0.394409 0.998047
0.705688 0.968750
0.998047 0.470703
0.968750 0.002930
0.470703 0.049805
0.002930 0.846680
0.049805 0.395264
0.846680 0.720215
0.395264 0.245117
0.720215 0.167480
0.245117 0.847412
0.167480 0.407715
0.847412 0.931885
0.407715 0.843872
0.931885 0.347534
0.843872 0.908691
0.347534 0.449585
0.908691 0.643799
0.449585 0.945801
0.643799 0.080566
0.945801 0.369751
0.080566 0.286499
0.369751 0.870972
0.286499 0.808228
0.870972 0.741455
0.808228 0.606201
0.741455 0.306641
0.606201 0.213501
0.306641 0.629883
0.213501 0.709229
0.629883 0.058350
0.709229 0.991943
0.058350 0.864990
0.991943 0.706543
0.864990 0.012695
0.706543 0.215820
0.012695 0.669312
0.215820 0.379639
0.669312 0.454590
0.379639 0.728882
0.454590 0.392456
0.728882 0.672485
0.392456 0.433594
0.672485 0.371948
0.433594 0.323853
0.371948 0.506104
0.323853 0.604736
0.506104 0.281738
0.604736 0.790039
0.281738 0.432251
0.790039 0.349121
0.432251 0.935669
0.349121 0.908203
0.935669 0.441284
0.908203 0.502686
0.441284 0.546631
0.502686 0.293823
0.546631 0.995483
0.293823 0.925171
0.995483 0.729736
0.925171 0.406982
0.729736 0.919434
0.406982 0.632202
0.919434 0.748657
0.632202 0.728638
0.748657 0.388306
0.728638 0.601929
0.388306 0.234009
0.601929 0.978516
0.234009 0.636719
0.978516 0.825439
0.636719 0.034180
0.825439 0.581055
0.034180 0.879028
0.581055 0.945190
0.879028 0.070190
0.945190 0.193359
0.070190 0.287476
0.193359 0.887573
0.287476 0.090576
0.887573 0.539917
0.090576 0.179688
0.539917 0.055054
0.179688 0.935913
0.055054 0.912354
0.935913 0.511841
0.912354 0.702271
0.511841 0.939941
0.702271 0.980835
0.939941 0.676147
0.980835 0.495850
0.676147 0.430420
0.495850 0.317993
0.430420 0.406494
0.317993 0.911133
0.406494 0.491089
0.911133 0.349487
0.491089 0.941895
0.349487 0.014160
0.941895 0.240723
0.014160 0.092773
0.240723 0.577271
0.092773 0.814697
0.577271 0.851440
0.814697 0.476196
0.851440 0.096313
0.476196 0.637451
0.096313 0.837891
0.637451 0.245850
0.837891 0.179932
0.245850 0.059204
0.179932 0.006592
0.059204 0.112061
0.006592 0.905151
0.112061 0.389404
0.905151 0.620605
0.389404 0.551514
0.620605 0.376831
0.551514 0.406860
0.376831 0.917358
0.406860 0.596924
0.917358 0.148926
0.596924 0.531982
0.148926 0.044800
0.531982 0.761597
0.044800 0.948608
0.761597 0.128296
0.948608 0.181274
0.128296 0.082031
0.181274 0.394653
0.082031 0.709839
0.394653 0.068726
0.709839 0.168457
0.068726 0.864014
0.168457 0.689941
0.864014 0.730347
0.689941 0.417358
0.730347 0.095947
0.417358 0.631226
0.095947 0.732056
0.631226 0.446411
0.732056 0.589844
0.446411 0.028564
0.589844 0.485596
0.028564 0.256104
0.485596 0.354248
0.256104 0.022949
0.354248 0.390137
0.022949 0.633057
0.390137 0.763184
0.633057 0.975586
0.763184 0.586914
0.975586 0.978638
0.586914 0.638794
0.978638 0.860718
0.638794 0.633911
0.860718 0.777710
0.633911 0.222656
0.777710 0.785522
0.222656 0.355469
0.785522 0.043701
0.355469 0.742920
0.043701 0.631104
0.742920 0.729980
0.631104 0.411133
0.729980 0.989990
0.411133 0.831787
0.989990 0.142090
0.831787 0.415771
0.142090 0.068970
0.415771 0.172607
0.068970 0.934570
0.172607 0.889526
0.934570 0.123779
0.889526 0.104492
0.123779 0.776489
0.104492 0.201904
0.776489 0.432739
0.201904 0.357422
0.432739 0.076904
0.357422 0.307495
0.076904 0.228027
0.307495 0.876831
0.228027 0.907837
0.876831 0.435059
0.907837 0.396851
0.435059 0.747192
0.396851 0.703735
0.747192 0.964844
0.703735 0.404297
0.964844 0.873779
0.404297 0.855957
0.873779 0.552979
0.855957 0.401733
0.552979 0.830200
0.401733 0.115112
0.830200 0.957031
0.115112 0.271484
0.957031 0.615723
0.271484 0.468506
0.615723 0.965454
0.468506 0.414673
0.965454 0.050293
0.414673 0.854980
0.050293 0.536377
0.854980 0.119507
0.536377 0.031860
0.119507 0.541626
0.031860 0.208740
0.541626 0.548950
0.208740 0.333252
0.548950 0.665894
0.333252 0.321533
0.665894 0.466675
0.321533 0.934326
0.466675 0.885376
0.934326 0.053223
0.885376 0.904785
0.053223 0.383179
0.904785 0.514771
0.383179 0.752075
0.514771 0.786743
0.752075 0.376221
0.786743 0.396484
0.376221 0.740967
0.396484 0.597900
0.740967 0.165527
0.597900 0.814209
0.165527 0.843140
0.814209 0.335083
0.843140 0.697021
0.335083 0.850708
0.697021 0.463745
0.850708 0.884521
0.463745 0.038696
0.884521 0.657837
0.038696 0.184570
0.657837 0.138062
0.184570 0.347290
0.138062 0.904541
0.347290 0.379028
0.904541 0.444214
0.379028 0.552490
0.444214 0.393433
0.552490 0.689087
0.393433 0.715820
0.689087 0.170410
0.715820 0.897217
0.170410 0.254517
0.897217 0.327271
0.254517 0.564209
0.327271 0.592651
0.564209 0.076294
0.592651 0.297119
0.076294 0.051636
0.297119 0.877808
0.051636 0.924438
0.877808 0.717285
0.924438 0.195312
0.717285 0.320679
0.195312 0.452148
0.320679 0.687378
0.452148 0.686768
0.687378 0.676392
0.686768 0.500000
0.676392 0.500977
0.500000 0.517578
0.500977 0.799805
0.517578 0.598267
0.799805 0.171753
0.598267 0.920044
0.171753 0.642578
0.920044 0.925049
0.642578 0.727661
0.925049 0.371704
0.727661 0.319702
0.371704 0.435547
0.319702 0.405151
0.435547 0.888306
0.405151 0.103027
0.888306 0.751587
0.103027 0.778442
0.751587 0.235107
0.778442 0.997192
0.235107 0.954224
0.997192 0.223755
0.954224 0.804199
0.223755 0.672974
0.804199 0.441895
0.672974 0.513062
0.441895 0.723022
0.513062 0.292847
0.723022 0.978882
0.292847 0.642944
0.978882 0.931274
0.642944 0.833496
0.931274 0.171143
0.833496 0.909668
0.171143 0.466187
0.909668 0.926025
0.466187 0.744263
0.926025 0.653931
