0.103760 0.755737
0.820557 0.245483
0.755737 0.868530
0.245483 0.833984
0.868530 0.897217
0.833984 0.272705
0.897217 0.182739
0.272705 0.534668
0.182739 0.452271
0.534668 0.447632
0.452271 0.053345
0.447632 0.534790
0.053345 0.462646
0.534790 0.329712
0.462646 0.028931
0.329712 0.459351
0.028931 0.049561
0.459351 0.213135
0.049561 0.118652
0.213135 0.086670
0.118652 0.367798
0.086670 0.266602
0.367798 0.663818
0.266602 0.431396
0.663818 0.673096
0.431396 0.220093
0.673096 0.710083
0.220093 0.364380
0.710083 0.975952
0.364380 0.965942
0.975952 0.115112
0.965942 0.785645
0.115112 0.787842
0.785645 0.974609
0.787842 0.851807
0.974609 0.412354
0.851807 0.054321
0.412354 0.617798
0.054321 0.519165
0.617798 0.134399
0.519165 0.425293
0.134399 0.154297
0.425293 0.116821
0.154297 0.930908
0.116821 0.136841
0.930908 0.632812
0.136841 0.795532
0.632812 0.628418
0.795532 0.421997
0.628418 0.874023
0.421997 0.301025
0.874023 0.590210
0.301025 0.173950
0.590210 0.787476
0.173950 0.943481
0.787476 0.205688
0.943481 0.485596
0.205688 0.280640
0.485596 0.857178
0.280640 0.868896
0.857178 0.865112
0.868896 0.543457
0.865112 0.199463
0.543457 0.956299
0.199463 0.295288
0.956299 0.102539
0.295288 0.716797
0.102539 0.935059
0.716797 0.489624
0.935059 0.623047
0.489624 0.965332
0.623047 0.063232
0.965332 0.375366
0.063232 0.909912
0.375366 0.351929
0.909912 0.917480
0.351929 0.995239
0.917480 0.605591
0.995239 0.481445
0.605591 0.927734
0.481445 0.866943
0.927734 0.699097
0.866943 0.430420
0.699097 0.590088
0.430420 0.163574
0.590088 0.905396
0.163574 0.967896
0.905396 0.281128
0.967896 0.898682
0.281128 0.397217
0.898682 0.767456
0.397217 0.241699
0.767456 0.546875
0.241699 0.489990
0.546875 0.654175
0.489990 0.611572
0.654175 0.989868
0.611572 0.149048
0.989868 0.670532
0.149048 0.002197
0.670532 0.186768
0.002197 0.877075
0.186768 0.560425
0.877075 0.641846
0.560425 0.563477
0.641846 0.901245
0.563477 0.615112
0.901245 0.290894
0.615112 0.728882
0.290894 0.962402
0.728882 0.814087
0.962402 0.205811
0.814087 0.495972
0.205811 0.162720
0.495972 0.832764
0.162720 0.793457
0.832764 0.452026
0.793457 0.426880
0.452026 0.289185
0.426880 0.583618
0.289185 0.613525
0.583618 0.156006
0.613525 0.262085
0.156006 0.279907
0.262085 0.794922
0.279907 0.576538
0.794922 0.011719
0.576538 0.996094
0.011719 0.678223
0.996094 0.655884
0.678223 0.756836
0.655884 0.338867
0.756836 0.807129
0.338867 0.614258
0.807129 0.218262
0.614258 0.554443
0.218262 0.133423
0.554443 0.342285
0.133423 0.097778
0.342285 0.312134
0.097778 0.534546
0.312134 0.441895
0.534546 0.565552
0.441895 0.077759
0.565552 0.610229
0.077759 0.875732
0.610229 0.446289
0.875732 0.939087
0.446289 0.832031
0.939087 0.731201
0.832031 0.159668
0.731201 0.573364
0.159668 0.741821
0.573364 0.062500
0.741821 0.313110
0.062500 0.617554
0.313110 0.498413
0.617554 0.370239
0.498413 0.474121
0.370239 0.305176
0.474121 0.942993
0.305176 0.164185
0.942993 0.957275
0.164185 0.378296
0.957275 0.159058
0.378296 0.521484
0.159058 0.331543
0.521484 0.184570
0.331543 0.690308
0.184570 0.683228
0.690308 0.081421
0.683228 0.921509
0.081421 0.337769
0.921509 0.713745
0.337769 0.675659
0.713745 0.437988
0.675659 0.233521
0.437988 0.851562
0.233521 0.391602
0.851562 0.290161
0.391602 0.666626
0.290161 0.670044
0.666626 0.960571
0.670044 0.658447
0.960571 0.974731
0.658447 0.862183
0.974731 0.294434
0.862183 0.029907
0.294434 0.542358
0.029907 0.106079
0.542358 0.017822
0.106079 0.515015
0.017822 0.781494
0.515015 0.435059
0.781494 0.984375
0.435059 0.682007
0.984375 0.977539
0.682007 0.100952
0.977539 0.581909
0.100952 0.468262
0.581909 0.807007
0.468262 0.603882
0.807007 0.336182
0.603882 0.578857
0.336182 0.208862
0.578857 0.755371
0.208862 0.214355
0.755371 0.222412
0.214355 0.907227
0.222412 0.123657
0.907227 0.512085
0.123657 0.532471
0.512085 0.265503
0.532471 0.570435
0.265503 0.492798
0.570435 0.892822
0.492798 0.899048
0.892822 0.428345
0.899048 0.413696
0.428345 0.168457
0.413696 0.320557
0.168457 0.250610
0.320557 0.304443
0.250610 0.880737
0.304443 0.871704
0.880737 0.103882
0.871704 0.830933
0.103882 0.637817
0.830933 0.221069
0.637817 0.793091
0.221069 0.420898
0.793091 0.780640
0.420898 0.362427
0.780640 0.809937
0.362427 0.852905
0.809937 0.505737
0.852905 0.992798
0.505737 0.398071
0.992798 0.840088
0.398071 0.416138
0.840088 0.375977
0.416138 0.961792
0.375977 0.762207
